Rgt,Lu,Lu/Hg,Ld,Ld/Hg,Shim_thickness,HF/Hg,H,V,Flow rate per unit width,mean_height,Avg./Pre.,max height,Yield,Bstep,Bedge,Hedge,Rstep,start_x,file name,Bstep_modified,SR_x,SR_multiple_Ld_x,SS_x,capillary_length,viscosity_label,PowerLawIndex,ZeroShearViscosity,Viscosity_x,Ca,rho,sigma,c_star,delP_channel,P_drop_channel,P_drop_channel_dimensionless,K_Weinstein,(2n+1)/3,mu0(U^n)/sigma,P_jump,sigma/Hg,P_jump_dimensionless,P_drop_total,tau,k,logk,epsilon,Rgt_inv,Rgt_y,SR_y,SR_multiple_Ld_y,SS_y,Viscosity_y,muV/Hg,Ca_y,Re,B1_step_JS,B2_step_JS
1.115093352,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,350,0.206260758,0.883974675,,0.238800909,57.64547818,48.8701783,1.157762203,0.11395622,2.615,18_V_1.5_q_350,4.954166677,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,253.2361066,339.1304348,0.746721853,712.8633204,1.590061727,0.395523263,-0.160599278,1.211841982,0.976396322,1.02417428,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008426448,5.197916667,5.197916667
1.178409968,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,275,0.195178254,1.064608659,,0.207795424,48.59660231,38.75944085,1.06464434,0.101655341,2.87,15_V_1.5_q_275,3.952083329,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,264.6755184,339.1304348,0.780453452,701.4239086,1.839951646,0.295384145,-0.52961282,0.81346415,0.836956522,1.194805195,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.007973691,5.79375,3.891666667
1.178409968,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,275,0.195178254,1.064608659,,0.207795424,48.59660231,38.75944085,1.06464434,0.101655341,2.87,15_V_1.5_q_275,3.952083329,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,264.6755184,339.1304348,0.780453452,701.4239086,1.839951646,0.295384145,-0.52961282,0.81346415,0.836956522,1.194805195,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.007973691,5.1375,5.1375
0.706436943,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,150,0.325577537,1.085258455,,0.333702927,41.03477205,14.5741013,1.024956852,0.037791937,1.21,v3_V_0.5_q_150,5.566666673,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,105.2637368,339.1304348,0.31039307,323.2375161,2.185990414,0.209268323,-0.679296506,1.999999998,1.369565217,0.73015873,36,0.072,8.7,1.194475631,43.19482181,0.127614918,0.003179977,4.195833333,4.195833333
0.706436943,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,150,0.325577537,1.085258455,,0.333702927,41.03477205,14.5741013,1.024956852,0.037791937,1.21,v3_V_0.5_q_150,5.566666673,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,105.2637368,339.1304348,0.31039307,323.2375161,2.185990414,0.209268323,-0.679296506,1.999999998,1.369565217,0.73015873,36,0.072,8.7,1.194475631,43.19482181,0.127614918,0.003179977,1.947916667,1.529166667
0.706436943,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,150,0.325577537,1.085258455,,0.333702927,41.03477205,14.5741013,1.024956852,0.037791937,1.21,v3_V_0.5_q_150,5.566666673,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,105.2637368,339.1304348,0.31039307,323.2375161,2.185990414,0.209268323,-0.679296506,1.999999998,1.369565217,0.73015873,36,0.072,8.7,1.194475631,43.19482181,0.127614918,0.003179977,1.283333333,1.283333333
1.045202747,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,475,0.220053,0.926538947,,0.227982381,54.62320441,18.60915325,1.03603396,0.02776694,2.66,ev26_V_2_q_475,5.008333333,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,275.0057814,339.1304348,0.810914484,920.2930354,,,,,,,,,,,113.9918183,,,4.925,4.55625
0.848502711,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,125,0.271065722,1.084262889,,0.278046111,40.2300959,12.65375781,1.025751647,0.036262973,1.425,v2_V_0.5_q_125,4.543749996,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,121.8828633,339.1304348,0.359398187,306.6183895,1.974010275,0.256626312,-0.590698818,1.8323106,1.141304348,0.876190476,36,0.072,8.7,1.194475631,43.19482181,0.127614918,0.00264755,4.577083333,4.577083333
0.848502711,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,125,0.271065722,1.084262889,,0.278046111,40.2300959,12.65375781,1.025751647,0.036262973,1.425,v2_V_0.5_q_125,4.543749996,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,121.8828633,339.1304348,0.359398187,306.6183895,1.974010275,0.256626312,-0.590698818,1.8323106,1.141304348,0.876190476,36,0.072,8.7,1.194475631,43.19482181,0.127614918,0.00264755,1.864583333,1.485416667
0.848502711,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,0.5,125,0.271065722,1.084262889,,0.278046111,40.2300959,12.65375781,1.025751647,0.036262973,1.425,v2_V_0.5_q_125,4.543749996,36.23188406,0.072463768,8.695652174,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-428.5012528,428.5012528,9.920199571,1.619111214,0.8,1.572340386,121.8828633,339.1304348,0.359398187,306.6183895,1.974010275,0.256626312,-0.590698818,1.8323106,1.141304348,0.876190476,36,0.072,8.7,1.194475631,43.19482181,0.127614918,0.00264755,1.539583333,0.94375
1.103956598,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,325,0.208341524,0.961576264,,0.23355381,54.5018573,44.95023281,1.121014214,0.104694233,2.67,17_V_1.5_q_325,4.731250004,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,251.2107649,339.1304348,0.740749691,714.888662,1.638360659,0.372546921,-0.160599278,1.17379429,0.960759285,1.040843441,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008511455,4.23125,3.372916667
1.103956598,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,325,0.208341524,0.961576264,,0.23355381,54.5018573,44.95023281,1.121014214,0.104694233,2.67,17_V_1.5_q_325,4.731250004,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,251.2107649,339.1304348,0.740749691,714.888662,1.638360659,0.372546921,-0.160599278,1.17379429,0.960759285,1.040843441,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008511455,5.229166667,5.229166667
1.069677887,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,375,0.215018,0.860072,,0.246068696,56.20459682,44.87996354,1.14440975,0.08830308,2.475,19_V_1.5_q_375,5.035416666,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,244.9509121,339.1304348,0.722291151,721.1485149,12.81155055,0.006092515,-0.160599278,2,1.032608696,0.968421053,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008784211,4.33125,4.24375
1.069677887,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,375,0.215018,0.860072,,0.246068696,56.20459682,44.87996354,1.14440975,0.08830308,2.475,19_V_1.5_q_375,5.035416666,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,244.9509121,339.1304348,0.722291151,721.1485149,12.81155055,0.006092515,-0.160599278,2,1.032608696,0.968421053,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008784211,4.8625,4.004166667
1.148971797,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,450,0.200178978,0.889684346,,0.204917778,57.49854519,18.78319113,1.023672815,0.025829546,3.12,ev25_V_2_q_450,4.795833339,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,296.6394348,339.1304348,0.874706026,898.6593821,,,,,,,,,,,113.9918183,,,2.470833333,2.470833333
1.032129815,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,200,0.222840186,1.114200932,,0.235490339,55.08431938,22.84148152,1.056767824,0.03101464,2.525,rev7_V_1_q_200,5.114583323,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,197.0099608,339.1304348,0.580926807,518.6624786,,,,,,,,,,,70.17019507,,,3.525,3.525
1.032129815,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,200,0.222840186,1.114200932,,0.235490339,55.08431938,22.84148152,1.056767824,0.03101464,2.525,rev7_V_1_q_200,5.114583323,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,197.0099608,339.1304348,0.580926807,518.6624786,,,,,,,,,,,70.17019507,,,5.352083333,5.352083333
1.247228983,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,350,0.1844088,1.053764571,,0.1990405,64.99147546,33.18713641,1.079343827,0.031442251,2.93,ev21_V_2_q_350,4.99375,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,316.7658433,339.1304348,0.934053128,878.5329736,0.956263292,1.093566078,0.03884503,1.371928652,0.798913043,1.251700681,145,0.29,8.7,0.786425602,113.9918183,0.336079317,0.010942858,1.520833333,0.925
1.251340478,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,2,400,0.183802893,0.919014464,,0.191747143,63.00227282,25.97891647,1.043221572,0.027009977,3.08,ev23_V_2_q_400,4.825000004,144.9275362,0.289855072,8.695652174,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-1195.298817,1195.298817,10.48582991,1.619111214,0.8,4.149431154,317.6009442,339.1304348,0.936515605,877.6978726,,,-0.406834764,,,,,,,,113.9918183,,,4.133333333,3.508333333
1.253502388,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,250,0.183485889,1.100915333,,0.208124,64.44637281,55.75360624,1.134277961,0.115038175,3.07,14_V_1.5_q_250,4.927083337,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,278.0844976,339.1304348,0.819992749,688.0149293,4.683622429,0.0455865,-1.341163754,0.587324467,0.760869565,1.314285714,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.007496018,3.897916667,1.645833333
1.253502388,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,250,0.183485889,1.100915333,,0.208124,64.44637281,55.75360624,1.134277961,0.115038175,3.07,14_V_1.5_q_250,4.927083337,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,278.0844976,339.1304348,0.819992749,688.0149293,4.683622429,0.0455865,-1.341163754,0.587324467,0.760869565,1.314285714,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.007496018,2.664583333,2.664583333
1.142581935,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,300,0.201298474,1.006492368,,0.220681754,55.63877259,45.08230904,1.096291245,0.094728693,2.66,16_V_1.5_q_300,4.666666674,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,258.2180096,339.1304348,0.76141208,707.8814174,1.203094216,0.69087698,-0.160599278,1.374148274,0.913043478,1.095238095,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008223722,2.064583333,1.445833333
1.142581935,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1.5,300,0.201298474,1.006492368,,0.220681754,55.63877259,45.08230904,1.096291245,0.094728693,2.66,16_V_1.5_q_300,4.666666674,108.6956522,0.217391304,8.695652174,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-966.099427,966.099427,10.3658581,1.619111214,0.8,3.392590548,258.2180096,339.1304348,0.76141208,707.8814174,1.203094216,0.69087698,-0.160599278,1.374148274,0.913043478,1.095238095,109,0.217,8.7,0.856722346,93.20014011,0.274590496,0.008223722,2.39375,2.39375
1.405006408,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,150,0.163700321,1.091335472,,0.174904151,73.64066206,61.66756396,1.068441101,0.083520572,3.04,rev5_V_1_q_150,5.022916674,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,252.1409412,339.1304348,0.743492519,463.5314982,1.711565334,0.34136032,-0.466786963,0.785717587,0.684782609,1.46031746,72,0.145,8.7,0.970215694,70.17019507,0.207311046,0.003936933,1.71875,1.71875
1.405006408,4,17.39130435,2,8.695652174,0.19,0.826086957,0.23,1,150,0.163700321,1.091335472,,0.174904151,73.64066206,61.66756396,1.068441101,0.083520572,3.04,rev5_V_1_q_150,5.022916674,72.46376812,0.144927536,8.695652174,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-715.6724394,715.6724394,10.19909434,1.619111214,0.8,2.554274492,252.1409412,339.1304348,0.743492519,463.5314982,1.711565334,0.34136032,-0.466786963,0.785717587,0.684782609,1.46031746,72,0.145,8.7,0.970215694,70.17019507,0.207311046,0.003936933,3.745833333,3.745833333
1.206666001,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,175,0.19060784,1.08918765,,0.19629713,62.19576305,13.01100737,1.029848162,0.020331503,2.505,,4.939583355,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,223.2391635,339.1304348,0.658269328,63.02981226,,,,,,,,,,,70.17019507,,,,
1.410882554,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,150,0.16301853,1.08679022,,0.16829869,74.47006052,55.17777548,1.032389917,0.051834192,2.225,,5.058333248,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,252.9842104,339.1304348,0.745979082,33.28476532,,,,,,,,,,,70.17019507,,,,
1.044976516,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,200,0.22010064,1.10050317,,0.2251723,55.08843727,10.74508488,1.02304246,0.022551295,2.195,,5.052083458,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,198.9692441,339.1304348,0.586704181,87.29973163,,,-1.828408858,,,,,,,,70.17019507,,,,
0.93647728,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,225,0.24560126,1.09156115,,0.25599833,52.74810108,12.58136876,1.04233315,0.024896225,1.9,,5.397916703,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,182.2630032,339.1304348,0.537442189,104.0059726,,,,,,,,,,,70.17019507,,,,
1.174612657,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,350,0.19580923,1.11890987,,0.21114081,67.69343896,54.82376969,1.078298585,0.077702074,1.92,,5.522916733,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,301.9236488,339.1304348,0.890287682,176.1958779,,,,,,,,,,,113.9918183,,,,
1.378193326,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,300,0.16688515,1.11256765,,0.18504379,78.25741359,67.47155261,1.108809216,0.092713971,2.175,,5.441666752,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,343.1069414,339.1304348,1.011725596,135.0125854,,,,,,,,,,,113.9918183,,,,
1.137401684,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,0.5,100,0.20221528,1.01107642,,0.20883465,60.92516742,16.51705026,1.032734233,0.022518406,2.21,,5.133333245,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,154.081733,339.1304348,0.454343572,17.31876812,,,-2.482531558,,,,,,,,43.19482181,,,,
1.416432078,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1.5,250,0.16237983,0.974279,,0.1842244,85.17067459,73.00783422,1.134527546,0.082217637,1.43,,5.762499859,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,306.6431372,339.1304348,0.904204123,79.79663364,,,-0.790144521,,,,,,,,93.20014011,,,,
0.955292677,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1.5,325,0.24076391,1.11121803,,0.26487153,60.32881028,16.36457917,1.100129724,0.022745763,0.69,,6.052083437,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,223.761727,339.1304348,0.659810221,162.6780438,,,-1.16356932,,,,,,,,93.20014011,,,,
1.264053041,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,325,0.18195439,1.11971935,,0.1939303,71.91362471,60.09747697,1.065818191,0.084629951,2.105,,5.452083215,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,320.1795784,339.1304348,0.94411927,157.9399483,,,-2.340698314,,,,,,,,113.9918183,,,,
1.03591252,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1.5,300,0.22202647,1.11013237,,0.247485,64.8571306,47.74205447,1.114664373,0.058428019,0.855,,5.999999901,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,238.7454546,339.1304348,0.703993007,147.6943162,,,-1.16356932,,,,,,,,93.20014011,,,,
1.006798296,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,2,400,0.22844695,1.14223473,,0.25008929,59.510535,36.59492994,1.094736829,0.043638385,1.56,,5.664583422,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,266.8918842,339.1304348,0.786988889,211.2276425,,,,,,,,,,,113.9918183,,,,
1.121135798,0.8,3.47826087,0.8,3.47826087,0.29,1.260869565,0.23,1,175,0.2051491,1.17228058,,0.21079317,65.87891393,40.45837851,1.027512018,0.039338274,1.315,,5.631249959,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,210.4879806,339.1304348,0.620669686,75.78099515,,,-0.428752233,,,,,,,,70.17019507,,,,
0.947520892,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,300,0.242738711,1.213693553,,0.270680526,40.45502252,31.72135167,1.115110671,0.114499392,2.46,,4.091666675,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,222.3042073,339.1304348,0.655512406,164.1355635,,,-1.368503857,,,,,,,,93.20014011,,,3.395833333,3.395833333
1.028803575,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,275,0.223560654,1.219421749,,0.253343676,49.2707451,37.01456339,1.133221213,0.08159148,1.805,,4.589583332,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,237.433841,339.1304348,0.700125429,149.0059298,,,-1.096312693,,,,,,,,93.20014011,,,,
0.970964993,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.5,100,0.236877747,1.184388737,,0.251053131,42.17365331,31.68300982,1.059842615,0.095323037,2.29,,4.162499991,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,135.7634666,339.1304348,0.400328171,35.63703453,,,,,,,,,,,43.19482181,,,2.335416667,1.697916667
1.351920111,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.7,100,0.170128396,1.190898774,,0.186757925,51.81380766,41.49806944,1.097746929,0.096939257,2.7,,3.672916662,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,207.0017262,339.1304348,0.610389705,12.85858265,,,,,,,,,,,54.66650538,,,,
0.647834941,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.5,150,0.355028705,1.183429015,,0.360237348,28.22307006,15.68887228,1.01467105,0.079781731,1.725,,4.175000006,36.23188406,0.028985507,3.47826087,2.38,standard,0.7,3.5,1.192177082,0.127369346,1.4,0.078,0.5,-171.4005011,171.4005011,3.968079828,1.619111214,0.8,1.572340386,98.218106,339.1304348,0.289617492,73.18239513,,,-2.464265713,,,,,,,,43.19482181,,,3.48125,3.48125
1.932744638,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,150,0.119001753,1.190017534,,0.154403014,101.7632064,89.28439871,1.297485199,0.080135861,2.67,,5.045833314,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,5.968447124,-60.60581214,60.60581214,0.650275977,1.619111214,0.8,3.392590548,393.2024617,339.1304348,1.159443156,-332.5966495,,,-1.113880858,,,,,,,,93.20014011,,,,
0.599997013,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1,325,0.383335242,1.179493051,,0.387738261,28.31725034,17.66078165,1.01148608,0.093839716,1.44,,4.522916672,72.46376812,0.057971014,3.47826087,2.38,standard,0.7,3.5,0.968348692,0.206912114,1.4,0.078,0.5,-286.2689758,286.2689758,4.079637737,1.619111214,0.8,2.554274492,127.6497581,339.1304348,0.376403133,158.6192177,,,-2.602059991,,,,,,,,70.17019507,,,5.695833333,5.695833333
1.099031302,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,375,0.209275204,1.116134422,,0.262656327,61.06791321,51.77393111,1.255076193,0.107596506,2.26,,5.324999998,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,286.278966,339.1304348,0.844155925,191.8405608,,,-1.448541337,,,,,,,,113.9918183,,,1.7375,1.7375
1.099031302,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,375,0.209275204,1.116134422,,0.262656327,61.06791321,51.77393111,1.255076193,0.107596506,2.26,,5.324999998,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,286.278966,339.1304348,0.844155925,191.8405608,,,-1.448541337,,,,,,,,113.9918183,,,,
1.400023719,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,1.5,200,0.164282931,1.232121986,,0.194565257,68.08376198,56.64008987,1.184330322,0.087384538,2.48,,4.660416655,108.6956522,0.086956522,3.47826087,2.38,standard,0.7,3.5,0.857441289,0.274820926,1.4,0.078,0.5,-386.4397708,386.4397708,4.146343239,1.619111214,0.8,3.392590548,303.7980355,339.1304348,0.89581472,82.64173526,,,,,,,,,,,93.20014011,,,2.302083333,1.73125
1.083929745,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,0.7,125,0.212190874,1.188268893,,0.223345534,61.00639377,50.30847844,1.052568991,0.093476156,2.325,,5.393750006,50.72463768,0.04057971,3.47826087,2.38,standard,0.7,3.5,1.077711106,0.161196106,1.4,0.078,0.5,-219.8603089,219.8603089,4.021846785,1.619111214,0.8,1.989922646,173.4658753,339.1304348,0.51150194,46.39443362,,,,,,,,,,,54.66650538,,,5.685416667,5.685416667
1.452645647,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,3,400,0.1583318,1.1874885,,0.210723333,72.60070308,60.19005658,1.330897099,0.08057598,2.33,,4.789583333,217.3913043,0.173913043,3.47826087,2.38,standard,0.7,3.5,0.696458742,0.446447911,1.4,0.078,0.5,-645.4223684,645.4223684,4.262912812,1.619111214,0.8,5.511279604,432.3993781,339.1304348,1.275023807,213.0229902,,,,,,,,,,,151.4040743,,,,
1.216755109,2,8.695652174,0.8,3.47826087,0.29,1.260869565,0.23,2,300,0.189027355,1.260182366,,0.21530828,67.10668946,54.64817517,1.139032389,0.080266393,2.135,,5.285416671,144.9275362,0.115942029,3.47826087,2.38,standard,0.7,3.5,0.786543546,0.33612972,1.4,0.078,0.5,-478.1195267,478.1195267,4.194331962,1.619111214,0.8,4.149431154,310.5588666,339.1304348,0.915750504,167.5606601,,,-1.471777915,,,,,,,,113.9918183,,,2.9125,2.9125
